sıra_0,age_0,kilo_0,starting_position_0,handikap_0,normalized_time_for_horse_0,lengths_behind_winner_0,normalized_time_for_comp_0,avg_position_0,new_dist_0,jokey_win_rate_0,owner_win_rate_0,trainer_win_rate_0,city_pref_0,distance_pref_0,mat_pref_0,days_since_last_race_0,ganyan_0,sıra_1,age_1,kilo_1,starting_position_1,handikap_1,normalized_time_for_horse_1,lengths_behind_winner_1,normalized_time_for_comp_1,avg_position_1,new_dist_1,jokey_win_rate_1,owner_win_rate_1,trainer_win_rate_1,city_pref_1,distance_pref_1,mat_pref_1,days_since_last_race_1,ganyan_1,sıra_2,age_2,kilo_2,starting_position_2,handikap_2,normalized_time_for_horse_2,lengths_behind_winner_2,normalized_time_for_comp_2,avg_position_2,new_dist_2,jokey_win_rate_2,owner_win_rate_2,trainer_win_rate_2,city_pref_2,distance_pref_2,mat_pref_2,days_since_last_race_2,ganyan_2,sıra_3,age_3,kilo_3,starting_position_3,handikap_3,normalized_time_for_horse_3,lengths_behind_winner_3,normalized_time_for_comp_3,avg_position_3,new_dist_3,jokey_win_rate_3,owner_win_rate_3,trainer_win_rate_3,city_pref_3,distance_pref_3,mat_pref_3,days_since_last_race_3,ganyan_3,sıra_4,age_4,kilo_4,starting_position_4,handikap_4,normalized_time_for_horse_4,lengths_behind_winner_4,normalized_time_for_comp_4,avg_position_4,new_dist_4,jokey_win_rate_4,owner_win_rate_4,trainer_win_rate_4,city_pref_4,distance_pref_4,mat_pref_4,days_since_last_race_4,ganyan_4,sıra_5,age_5,kilo_5,starting_position_5,handikap_5,normalized_time_for_horse_5,lengths_behind_winner_5,normalized_time_for_comp_5,avg_position_5,new_dist_5,jokey_win_rate_5,owner_win_rate_5,trainer_win_rate_5,city_pref_5,distance_pref_5,mat_pref_5,days_since_last_race_5,ganyan_5,sıra_6,age_6,kilo_6,starting_position_6,handikap_6,normalized_time_for_horse_6,lengths_behind_winner_6,normalized_time_for_comp_6,avg_position_6,new_dist_6,jokey_win_rate_6,owner_win_rate_6,trainer_win_rate_6,city_pref_6,distance_pref_6,mat_pref_6,days_since_last_race_6,ganyan_6,sıra_7,age_7,kilo_7,starting_position_7,handikap_7,normalized_time_for_horse_7,lengths_behind_winner_7,normalized_time_for_comp_7,avg_position_7,new_dist_7,jokey_win_rate_7,owner_win_rate_7,trainer_win_rate_7,city_pref_7,distance_pref_7,mat_pref_7,days_since_last_race_7,ganyan_7,win_bit
1,3,56.0,5,94,0.0001854050371640873,-0.019017375379314833,0.00018542638095829912,0.5200549450549451,0,0.1225,0.1724137931034483,0.13344051446945338,0.0,0.0,0.0,96,14.20,2,4,54,3,107,0.00015177522424799695,-0.0006488156004492107,0.00014825171345771363,0.1339160839160839,0,0.24451173353520061,NaN,0.2184873949579832,0.4,0.2,0.4,347,1.45,3,8,52,8,84,0.00018068577245846252,-0.010317438153024446,0.00018074230897804151,0.6388888888888888,0,0.09576138147566719,0.23076923076923078,0.0,0.3157894736842105,0.10526315789473684,0.3157894736842105,96,15.05,4,2,55.7,7,93,0.00013481547954438,-0.017492053515018792,0.00013503914260228045,0.59375,0,0.30011454753722794,0.23880597014925373,0.15,0.05,0.0,0.2,89,3.60,5,5,52.6,1,75,0.00017476684027328246,-0.01713292980333156,0.00017533309723258988,0.5631257631257631,0,0.19461697722567287,0.18478260869565216,0.1,0.15789473684210525,0.05263157894736842,0.21052631578947367,208,17.10,6,7,55.8,6,81,0.00018423494085936405,-0.007071062957413524,0.0001846560851953539,0.8095238095238095,0,0.1519756838905775,0.12,0.11708860759493671,0.04,0.0,0.16,229,29.70,7,1,54.7,4,81,0.00016594188709454015,-0.01685917112601004,0.00016511199905275834,0.46249999999999997,0,0.16300056401579244,0.22857142857142856,0.14246575342465753,0.25,0.08333333333333333,0.3333333333333333,96,10.70,8,6,54,2,83,0.0001997711235213803,-0.015100535788837107,0.00020032955022154867,0.6099837662337663,0,0.08748114630467571,0.09547738693467336,0.08841463414634146,0.14285714285714285,0.14285714285714285,0.14285714285714285,89,18.75,0
1,7,55.0,4,0,0.0002768549280177187,-0.010367298578199052,0.00027246623826057594,0.5,1,0.14970697922216303,0.0,0.10492845786963434,0.0,0.0,0.0,7,6.40,2,8,54.0,5,0,0.000273972602739726,-0.021623222748815167,0.0002727282678313025,0.5833333333333334,1,0.2433234421364985,0.2222222222222222,0.21859706362153344,0.0,0.0,0.0,7,3.25,3,5,55.9,7,0,0.0002664535038635758,-0.052132701421800945,0.00027341182227458896,0.8333333333333334,1,0.14937759336099585,0.13333333333333333,0.11280487804878049,0.0,0.0,0.0,7,7.70,4,2,54.2,8,0,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,1.80,5,6,54,2,0,0.00027114967462039046,-0.03287914691943128,0.00027298489766033304,0.75,1,0.05530642750373692,0.10526315789473684,0.1608695652173913,0.0,0.0,0.0,7,33.20,6,4,56.0,6,0,0.00027693159789531985,-0.029028436018957347,0.0002764202348787868,0.6363636363636364,1,0.12484848484848485,0.21678321678321677,0.10080183276059565,0.0,0.0,0.0,7,13.80,7,1,54.0,3,0,0.0002752546105147261,-0.035545023696682464,0.0002765879336168462,0.8181818181818182,1,0.06315789473684211,0.125,0.10457516339869281,0.0,0.0,0.0,7,45.05,8,3,57.2,1,0,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,15.25,0
1,6,52.5,6,37,0.0002006967449766653,-0.012743109515789535,0.00019660547711075168,0.27474747474747474,0,0.09818426361802286,0.2,0.16666666666666666,0.0,0.0,0.0,116,3.90,2,2,56,4,46,0.00022271412563474764,-0.005651755651755652,0.00021916658811344685,0.4464285714285714,1,0.06046511627906977,0.22065727699530516,0.2127659574468085,0.0,0.0,0.0,240,2.05,3,7,51.9,5,36,0.000206460931807619,-0.008487876232132359,0.0002006028985797878,0.3143939393939394,0,0.08727810650887574,0.16516516516516516,0.08888888888888889,0.0,0.0,0.0,95,7.10,4,3,52.5,1,45,0.00018170295938782022,-0.0063071563718929404,0.00017808288098270368,0.37777777777777777,0,0.056818181818181816,0.11764705882352941,0.07258064516129033,0.0,0.0,0.0,111,5.05,5,1,60,8,56,0.00018131338188077928,-0.03202122512219028,0.00018450011645318863,0.75,0,0.18762088974854932,0.06666666666666667,0.09429280397022333,0.0,0.0,0.0,162,6.95,6,4,54,3,42,0.00014981111319425886,-0.02285106215046004,0.0001486451300315758,0.5446428571428571,0,0.09270516717325228,0.15384615384615385,0.10223642172523961,0.0,0.0,0.0,95,20.15,7,5,52.5,7,39,0.0001716416119205439,-0.06754414548594906,0.00017987127380046563,0.8888888888888888,0,0.08550724637681159,0.20155038759689922,0.1875,0.0,0.16666666666666666,0.08333333333333333,4,24.20,8,8,52.0,2,25,0.00016757823440239229,-0.010354717127702638,0.00016261985101971466,0.28107517482517486,0,0.054814814814814816,0.1891891891891892,0.09070548712206047,0.0,0.0,0.0,152,32.75,0
1,1,55.5,5,99,0.00017360764723711942,-0.013773258433738398,0.00017369355546967695,0.41269841269841273,0,0.2310106716886378,0.16666666666666666,0.3157894736842105,0.0,0.0,0.42857142857142855,258,1.55,2,6,55.5,6,80,0.00015592611700484892,-0.007531844662465068,0.00015458975062672064,0.4564935064935065,0,0.08352668213457076,0.2777777777777778,0.18811881188118812,0.0,0.047619047619047616,0.2857142857142857,9,13.85,3,4,55.5,2,70,0.00017497492900485077,-0.017812713425413424,0.0001757004050458721,0.5218253968253969,0,0.04538341158059468,0.05263157894736842,0.06818181818181818,0.0,0.041666666666666664,0.08333333333333333,9,13.10,4,5,55.5,1,91,0.00016164298435171115,-0.010615509805216335,0.0001606903420118632,0.46428571428571425,0,0.24155653450807635,0.14285714285714285,0.18811881188118812,0.0,0.0,0.15384615384615385,9,3.20,5,3,57.3,7,84,0.00016912736126770128,-0.032226155134017866,0.00017197056821315347,0.7991071428571429,0,0.125,0.0847457627118644,0.05555555555555555,0.0,0.0,0.0,9,13.05,6,8,54.2,4,85,0.0001790607609600369,-0.03797519354099172,0.00018176519340370464,0.7916666666666666,0,0.1605277625068719,0.08108108108108109,0.07407407407407407,0.0,0.0,0.12,6,12.95,7,2,55.5,3,62,0.00012562731368089464,-0.029460942695729426,0.00012695845079783595,0.6022727272727273,0,0.06046511627906977,0.16666666666666666,0.06451612903225806,0.0,0.0,0.17391304347826086,256,24.20,8,7,53.5,8,70,0.00016900812004269622,-0.009885157321676462,0.0001690205306138144,0.5932539682539683,0,0.09818426361802286,0.1134020618556701,0.11963882618510158,0.0,0.07692307692307693,0.07692307692307693,9,25.20,0
1,1,60,3,75,0.0001682384716695334,-0.01590260483705936,0.00016813119916343387,0.5249313186813186,0,0.04827586206896552,0.17894736842105263,0.08823529411764706,0.05,0.0,0.2,16,2.85,2,2,60.1,2,75,0.00019998009122304804,-0.005318153577623216,0.0001978640381154772,0.4719967532467533,0,0.09747292418772563,0.14285714285714285,0.3333333333333333,0.0,0.0,0.14285714285714285,13,6.10,3,3,59,1,67,0.00018111829619726875,-0.029720002580610784,0.0001828335912963211,0.6928571428571428,0,0.23105360443622922,0.10714285714285714,0.3181818181818182,0.0,0.0625,0.125,134,7.35,4,6,52.0,7,49,0.0001290712359883275,-0.008042510673579098,0.00012835231105731145,0.5152777777777777,0,0.09860093271152565,0.16666666666666666,0.15853658536585366,0.0,0.0,0.15,9,13.80,5,5,54.0,8,53,0.00020803705994918613,-0.0012310840495973168,0.0002056584229497842,0.1875,0,0.14909090909090908,0.2727272727272727,0.1021671826625387,0.0,0.08333333333333333,0.25,16,2.70,6,4,58.5,6,66,0.0001258802571359883,-0.04563694242232837,0.00012946752489328994,0.7833333333333334,0,0.21449067431850788,0.10526315789473684,0.1111111111111111,0.0,0.0,0.10526315789473684,129,10.95,7,8,52.0,5,33,0.00017201361417985424,-0.018652202433369743,0.00017185128967992143,0.5187908496732027,0,0.0950965824665676,0.12903225806451613,0.045454545454545456,0.0,0.0,0.07142857142857142,16,9.05,8,7,52.0,4,47,0.00018669309078196136,-0.020167316482435558,0.00018719674856759494,0.5715277777777777,0,0.0673076923076923,0.035398230088495575,0.08376963350785341,0.0,0.0,0.03571428571428571,15,22.10,0
1,5,58,8,110,0.00011863279441572291,-0.008019684789099975,0.0001173233088313199,0.5083333333333333,0,0.14864083285135918,0.10666666666666667,0.11143695014662756,0.1111111111111111,0.0,0.2222222222222222,238,2.80,2,4,58,4,100,0.0001085678019819454,-0.01265738258391473,0.00010819817198739566,0.5241758241758242,0,0.21449067431850788,0.1353211009174312,0.15,0.0,0.0,0.1111111111111111,238,9.15,3,6,58,1,108,0.00016879600975088985,-0.005811429624746237,0.00016677361731437133,0.28154761904761905,0,0.24150397686189443,0.24390243902439024,0.22308892355694226,0.0,0.0,0.16666666666666666,105,4.20,4,2,58,2,108,0.00011068092444171926,-0.011619949912841541,0.00011052528961623806,0.5863095238095237,0,0.29617486338797816,0.19444444444444445,0.13910761154855644,0.0,0.0,0.14285714285714285,238,3.70,5,8,56,5,95,0.0001483276599536721,-0.004371444169705889,0.00014788264440563126,0.5895833333333333,0,0.14909090909090908,0.07111111111111111,0.04864864864864865,0.0,0.0,0.15384615384615385,10,8.40,6,7,58,7,91,0.00013496481504987428,-0.004947931345075854,0.00013365772868550253,0.4639423076923077,0,0.23105360443622922,0.18867924528301888,0.22308892355694226,0.0,0.0,0.3076923076923077,14,6.45,7,1,58,3,93,0.00014309354302737733,-0.013877593193359728,0.00014306263313010271,0.5520833333333334,0,0.14736070381231672,0.22857142857142856,0.15862068965517243,0.0,0.0,0.19047619047619047,16,23.20,8,3,58,6,96,0.0001250022772555905,-0.01937042886316609,0.0001252475508756481,0.7196969696969697,0,0.16129032258064516,0.1773049645390071,0.15384615384615385,0.1,0.0,0.05,16,21.35,0
1,2,57,5,0,0.00021290185224611454,-0.038470042007517136,0.00020649806818260033,0.5454545454545454,1,0.08157894736842106,0.023809523809523808,0.11491935483870967,0.0,0.0,0.0,17,7.75,2,9,53.2,4,0,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,19.55,3,6,55.0,2,0,0.00021593608291945582,-0.006411673667919522,0.0002113652209985404,0.2727272727272727,1,0.06896551724137931,0.0,0.10119047619047619,0.0,0.0,0.0,17,2.75,4,3,55,9,0,0.00018878610534264677,-0.14503648021224852,0.0002102185412904741,1.0,1,0.08571428571428572,0.11224489795918367,0.07400379506641366,0.0,0.0,0.0,17,33.00,5,5,57.3,6,0,0.00022979878393265802,-0.010502643622877294,0.0002234201020165391,0.3181818181818182,1,0.07563025210084033,0.06315789473684211,0.10494752623688156,0.0,0.0,0.0,9,2.35,6,4,57,1,0,0.00019952114924181964,-0.01683211048769961,0.00019945502415887753,0.42857142857142855,1,0.14902186421173763,0.03225806451612903,0.10494752623688156,0.0,0.0,0.0,12,3.90,7,8,57,7,0,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,14.90,8,7,57,3,0,0.00020358306188925082,-0.08600486402829981,0.00020742994721828669,0.7272727272727273,1,0.05782792665726375,0.16129032258064516,0.07400379506641366,0.0,0.0,0.0,17,51.10,0
1,4,56,2200çim,NaN,0.00018047918271895224,-0.007978655606211995,0.00017947021369061798,0.49583333333333335,0,0.14857975236707938,0.043478260869565216,0.09352517985611511,0.0,0.0,0.0,7,2.05,2,6,55,2200çim,NaN,0.00017638586426407197,-0.03269751122992947,0.00017807823433566646,0.6902777777777778,0,0.16115261472785486,0.09090909090909091,0.10060975609756098,0.0,0.0,0.0,10,2.30,3,3,56.3,2200çim,NaN,0.0001701111149100298,-0.0266078706864855,0.00017078531277317586,0.7166666666666667,0,0.12412993039443156,0.09210526315789473,0.09969788519637462,0.0,0.0,0.0,7,16.80,4,2,56.5,2200çim,NaN,0.00018496475695769927,-0.018788707688213793,0.0001848782794781321,0.6224747474747474,0,0.18246869409660108,0.10256410256410256,0.10044313146233383,0.0,0.0,0.0,14,11.70,5,1,58,2200çim,NaN,0.0001836143923336869,-0.021965678867214476,0.00018390773744391951,0.6401875901875902,0,0.06818181818181818,0.3076923076923077,0.15789473684210525,0.0,0.0,0.0,17,10.80,6,7,55.3,2200çim,NaN,0.0001842058297893584,-0.017645045251369576,0.00017992858328815496,0.3477272727272727,0,0.08157894736842106,0.10526315789473684,0.11180124223602485,0.0,0.0,0.0,9,12.15,7,8,52.0,2200çim,NaN,0.000131062534204958,-0.04574823766978295,0.00013412316647305666,0.8650793650793651,0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,11,27.05,8,5,56.1,2200çim,NaN,0.00014957973967630417,-0.009780962997029581,0.0001475439026068272,0.44166666666666665,0,0.0936936936936937,0.05714285714285714,0.05263157894736842,0.0,0.0,0.125,12,14.95,0
1,2,55.5,3,77,0.00015174619598009188,-0.019270430245681924,0.00015125990718603256,0.5066964285714286,0,0.05782792665726375,0.07048458149779736,0.04736842105263158,0.0,0.0,0.07407407407407407,10,6.80,2,6,56.0,1,84,0.00014673505169388878,-0.010853856435588572,0.00014590718672061767,0.4527777777777778,0,0.14902186421173763,0.23809523809523808,0.1566265060240964,0.0,0.0,0.25,19,1.85,3,1,58,2,76,0.00015136756972793683,-0.009657560768994704,0.00014949150352128545,0.32149621212121215,0,0.09834983498349835,0.2,0.11016949152542373,0.0,0.0,0.2,17,12.65,4,4,52.4,5,81,0.0001252688351221053,-0.02536275607122906,0.0001263968963366421,0.6309523809523809,0,0.08571428571428572,0.23529411764705882,0.08333333333333333,0.0,0.0,0.2631578947368421,19,12.85,5,8,54.8,7,94,0.0001561296977897605,-0.005470748238881738,0.00015428508027943904,0.3640151515151515,0,0.22982885085574573,0.18666666666666668,0.22256568778979907,0.0,0.0,0.25,128,2.25,6,3,55.5,6,75,0.00013745455485016577,-0.02618507573148736,0.00013806032593260145,0.5608766233766234,0,0.04985337243401759,0.09259259259259259,0.10679611650485436,0.0,0.0,0.09090909090909091,17,24.70,7,7,55.3,8,79,0.00012706785322002238,-0.018887712232364913,0.00012754293346186013,0.618452380952381,0,0.14857975236707938,0.18666666666666668,0.22256568778979907,0.0,0.0,0.25,128,2.25,8,5,54,4,24,0.00016613845549353495,-0.06272928002472387,0.00016926741507535973,0.6194264069264069,0,0.08528198074277854,0.11764705882352941,NaN,0.0,0.0,0.06666666666666667,10,84.95,0
1,6,54,3,63,0.0001656131628123489,-0.013409090145959743,0.00016179986580966795,0.39195804195804196,0,0.23997134670487105,0.19607843137254902,0.2223926380368098,0.0,0.0,0.0,12,1.25,2,7,56.0,1,30,0.00014136206035061892,-0.029876312688104794,0.00013710071558364193,0.31014328808446456,0,0.12341407151095732,0.08108108108108109,0.10365853658536585,0.0,0.0,0.0,7,28.20,3,1,58,4,52,0.00013746370203328052,-0.017726469267938076,0.00013588442441891168,0.3729166666666667,0,0.21418439716312057,0.12037037037037036,0.1044776119402985,0.0,0.05263157894736842,0.0,14,3.45,4,3,55,7,39,0.00011454794483989737,-0.023827647078356964,0.00011421903453687087,0.6000000000000001,0,0.09764089121887287,0.1259259259259259,0.14840989399293286,0.0,0.0,0.0,7,18.55,5,8,52,6,45,0.0001660040978857997,-0.010724226069476364,0.00016116022457252817,0.2502363445378151,0,0.09425625920471281,0.1774193548387097,0.09021739130434783,0.0,0.2857142857142857,0.0,14,9.00,6,2,55,2,31,0.00014957229407640176,-0.036194775192177495,0.0001473424988666537,0.48181067298714364,0,0.07083333333333333,0.0,0.05,0.0,0.0,0.0,12,33.10,7,5,53.2,5,37,0.00017677385637248494,-0.035564571296178044,0.0001775443339080896,0.5694444444444444,0,0.08498583569405099,0.15384615384615385,0.18518518518518517,0.0,0.1,0.0,14,39.85,8,4,57.0,8,39,0.00013129715837186196,-0.08294390573282766,0.00013215236794439893,0.7581845238095237,0,0.07344632768361582,0.1016949152542373,0.1016949152542373,0.0,0.05263157894736842,0.0,7,47.35,0
1,5,55.8,1,67,0.0001813617162671677,-0.028143083813838298,0.00018178283279781456,0.7,0,0.230722525804493,0.09473684210526316,0.09021739130434783,0.0,0.044444444444444446,0.0,11,6.50,2,8,54.3,8,95,0.00018365630986263144,-0.01610049753117658,0.00018423053311543278,0.8303571428571429,0,0.23997134670487105,0.2857142857142857,0.08955223880597014,0.20833333333333334,0.0,0.0,118,2.55,3,3,56.0,7,80,0.00014674566858199496,-0.026989137067563725,0.0001484088713123737,0.7071428571428571,0,0.14895155459146783,0.11627906976744186,0.0,0.05555555555555555,0.05555555555555555,0.0,217,17.15,4,1,58,6,91,0.00019454030853974322,-0.009847243453373285,0.00019265475601256364,0.4583333333333333,0,0.21418439716312057,0.0,0.12280701754385964,0.0,0.0,0.0,7,1.90,5,4,55,5,70,0.00015751338680470407,-0.04336349829735111,0.0001614012240912379,0.96875,0,0.08185840707964602,0.0,0.05825242718446602,0.0,0.08333333333333333,0.0,19,26.75,6,2,56.7,4,32,0.0002065151002506467,-0.015106378257384378,0.00020250777839480005,0.4008547008547009,0,0.08888888888888889,0.18699186991869918,0.0,0.0,0.0,0.0,10,15.00,7,6,55,3,35,0.00022169434529345676,-0.0041752807030845576,0.00021819693688633152,0.2777777777777778,0,0.05874125874125874,0.09210526315789473,0.10045146726862303,0.0,0.0,0.034482758620689655,9,33.05,8,7,54.2,2,73,0.00015602627340832723,-0.0017708596388798514,0.00015366041491306947,0.3325757575757576,0,0.1624203821656051,0.06382978723404255,0.09569377990430622,0.0,0.13333333333333333,0.26666666666666666,410,12.10,0
1,8,56,4,38,0.0001965005886536708,-0.003468508531302391,0.00019203706574537653,0.2181818181818182,0,0.1624203821656051,0.1388888888888889,0.0472972972972973,0.0,0.0,0.14285714285714285,16,4.95,2,7,57,5,40,0.00017692041251061167,-0.010624477149313223,0.0001749144549185059,0.3861111111111111,0,0.09642857142857143,0.1595744680851064,0.17567567567567569,0.0,0.0,0.14285714285714285,14,9.55,3,6,57,7,40,0.0001870158135853766,-0.006864240575288734,0.00018443842632305275,0.3169642857142857,1,0.23997134670487105,0.25,0.2223926380368098,0.0,0.0,0.0,14,8.75,4,1,61.5,6,49,0.0002052577033312182,-0.025509482958898,0.00020765254690253382,0.8095238095238094,1,0.21418439716312057,0.21621621621621623,0.19607843137254902,0.0,0.0,0.0,12,1.60,5,4,59,3,44,0.0001999194593685365,-0.022022952537442735,0.0001988649179195612,0.5012820512820513,0,0.230722525804493,0.11180124223602485,0.11271676300578035,0.0,0.0,0.125,7,8.70,6,3,60.5,2,47,0.00015494504461609725,-0.023365587014175647,0.00015520440798522063,0.5570054945054945,0,0.05874125874125874,0.1452991452991453,0.05154639175257732,0.0,0.0,0.0,8,18.70,7,2,58,8,48,0.00016018892370359586,-0.01732285071884162,0.00015941589132761078,0.5119047619047619,0,0.05333333333333334,0.0,0.15756302521008403,0.0,0.0,0.07142857142857142,9,23.85,8,5,60,1,46,0.00015043683584581427,-0.005499287485442993,0.00015021299388046972,0.5595238095238095,0,0.14833906071019473,0.09375,0.11271676300578035,0.0,0.07692307692307693,0.15384615384615385,173,12.10,0
1,5,55,4,83,0.0001642284398518305,-0.02698624237812005,0.00016553224250843545,0.7767857142857143,0,0.08531468531468532,0.08064516129032258,0.043478260869565216,0.0,0.0,0.0,17,27.60,2,7,57,2,80,0.0001528827849064811,-0.006220924936063559,0.00015083838485128504,0.40535714285714286,0,0.1481859989780276,0.25,0.1826086956521739,0.0,0.0,0.2727272727272727,17,3.05,3,3,57,3,62,0.0001337125756359813,-0.026384467540449923,0.0001339821475262115,0.5710227272727273,0,0.09767141009055627,0.16,0.05970149253731343,0.0,0.0,0.16666666666666666,17,22.50,4,4,57,7,82,0.00016042986895375378,-0.01973109219988822,0.00016004853608180832,0.44742063492063494,0,0.16342616920651604,0.11267605633802817,0.1339421613394216,0.0,0.0,0.15,23,4.45,5,1,57,1,92,0.00013233032974970983,-0.027325286453938565,0.0001334177247788781,0.7440476190476191,0,0.23943661971830985,0.16071428571428573,0.13924050632911392,0.0,0.0,0.19230769230769232,7,3.80,6,2,57,6,78,0.0001812486871723182,-0.024319456610712564,0.00018294047051362086,0.7104978354978355,0,0.12542372881355932,0.0,0.05,0.0,0.0,0.12121212121212122,26,3.05,7,6,57,5,70,0.00017510785242113393,-0.019755359123840806,0.0001758367424858321,0.5877976190476191,0,0.08043478260869565,0.05194805194805195,0.0797872340425532,0.0,0.0,0.08,17,9.50,8,8,55,8,0,0.00015220700152207,-0.022381963731416436,0.00015011193186259224,0.5454545454545454,1,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,9,77.90,0
1,6,55.5,1,45,0.00014819647013731126,-0.016993874024001668,0.00014406091412193955,0.3581845238095238,0,0.14690867838910948,0.05555555555555555,0.14285714285714285,0.0,0.0,0.0,12,7.35,2,8,52.0,7,38,0.00014742488567840253,-0.05999947133953015,0.00014735530391678182,0.5652777777777778,0,0.09767141009055627,0.1388888888888889,0.0797872340425532,0.0,0.0,0.0,12,5.45,3,4,57,4,52,0.00013095449812442164,-0.017222470899811118,0.00012905885494049192,0.4869817682317682,0,0.12542372881355932,0.0916030534351145,0.1,0.0,0.05263157894736842,0.0,17,5.25,4,9,52.0,5,34,0.00012229111530433906,-0.035025608929920723,0.00011944511892383982,0.328525641025641,0,0.09393063583815028,0.07317073170731707,0.1,0.0,0.0,0.0,5,5.25,5,3,57.2,8,52,0.00012705283526587334,-0.010319429598112145,0.00012360296094767565,0.21666666666666667,0,0.1481859989780276,0.11926605504587157,0.10248901903367497,0.0,0.0,0.0,5,2.00,6,2,55.5,3,55,0.00015318835404844346,-0.02369586546965775,0.00015190730083743914,0.4966346153846154,0,0.05,0.21739130434782608,0.10256410256410256,0.0,0.0,0.0,123,11.55,7,5,56,2,52,0.00013008147696701942,-0.016456005437686938,0.00012910873026110916,0.4945436507936508,0,0.08531468531468532,0.17647058823529413,0.09302325581395349,0.0,0.0,0.0,114,4.55,8,7,50.6,9,37,0.00011811515966132292,-0.09778839555016888,0.00012108226489047586,0.8653273809523809,0,0.06666666666666667,0.09836065573770492,0.10364145658263306,0.0,0.0,0.0,5,37.30,0
1,1,61,2000kum,NaN,0.00014783423777157048,-0.021771358546968947,0.00014667028302990055,0.40044642857142854,0,0.07936507936507936,0.16666666666666666,0.2676056338028169,0.0,0.0,0.06666666666666667,14,4.70,2,8,53.5,2000kum,NaN,0.00012694338069329337,-0.015541286052898062,0.00012638328791975055,0.5555555555555556,0,0.09571428571428571,0.09375,0.0,0.0,0.0,0.1,16,2.15,3,4,58,2000kum,NaN,0.0001319070531912382,-0.01829861111111111,0.00013119084092407733,0.49383116883116884,0,0.14662921348314606,0.26666666666666666,0.11299435028248588,0.0,0.0,0.26666666666666666,25,5.25,4,7,57.4,2000kum,NaN,0.000125982290534457,-0.0215138012963616,0.0001256498137985808,0.600974025974026,0,0.12486064659977704,0.04838709677419355,0.0967741935483871,0.0,0.03125,0.0625,14,15.25,5,2,58.5,2000kum,NaN,0.0001428795168850756,-0.01883514290723554,0.00014213054615589232,0.501984126984127,0,0.09018567639257294,0.15615615615615616,0.10465116279069768,0.0,0.0,0.13636363636363635,16,12.05,6,3,57,2000kum,NaN,0.00015401958174444478,-0.029934451726370458,0.00015529203876637955,0.70625,0,0.05232558139534884,0.09375,0.11931818181818182,0.0,0.0,0.07692307692307693,14,11.05,7,6,57,2000kum,NaN,0.00014197384145906052,-0.015380096518130977,0.00014134270169728107,0.5159090909090909,0,0.14628975265017669,0.06896551724137931,0.043478260869565216,0.0,0.0,0.07407407407407407,25,9.50,8,5,58.5,2000kum,NaN,0.0001331285101626394,-0.05001940500668456,0.00013657799165618886,0.786111111111111,0,0.1012216404886562,0.2916666666666667,0.09188034188034189,0.0,0.0,0.16666666666666666,14,7.45,0
1,8,55.7,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,2.45,2,6,55,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,6.40,3,1,57,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,4.65,4,5,57,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,13.45,5,4,57,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,3.60,6,7,56.0,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,26.30,7,2,57,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,8.60,8,10,57.0,1100kum,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0,0,0,NaN,16.70,0
